ID;PUNTO DE MEDICION;ESTADO;FECHA;DIAF;MESF;ANOF;HORA;HORARIO;CAUDAL ACUMULADO ANTERIOR;CAUDAL ACUMULADO;LECTURA MES ANTERIOR;LECTURA REGISTRO;INSTRUMENTO
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;30/10/23;30;10;2023;11:19:00 a. m.;AM;1.773.591,00;1.809.636,00;5,99;5,66; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;30/10/23;30;10;2023;11:09:00 a. m.;AM;2.095.938,00;2.155.804,00;33,45;38,51; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;30/10/23;30;10;2023;12:50:00 p. m.;PM;1.468.096,00; XXXX ;14,35;6,96; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;30/10/23;30;10;2023;12:12:00 p. m.;PM;4.516.085,00;4.568.981,00;32,76;; MA 
SIM17;Cementerio  Bunt Planet;Operacion Correcta;30/10/23;30;10;2023;12:15:00 p. m.;PM;1.091.473,40; XXXX ;7,99;; MA 
SIM18;Mas x Menos Bunt Planet;Operacion Correcta;30/10/23;30;10;2023;11:42:00 a. m.;AM;1.725.500,60; XXXX ;16,25;; MA 
SIM19;Cruz Roja Bunt Planet;Punto Sin Macromedidor;30/10/23;30;10;2023;11:47:00 a. m.;AM;;1.906.704,70;;14,4; MA 
SIM53;Entrada al Tanque San Francisco (T4);Operacion Correcta;30/10/23;30;10;2023;11:46:00 a. m.;AM;742.660,00; XXXX ;8,95;21,6; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;30/10/23;30;10;2023;11:44:00 a. m.;AM;3.089.469,00; XXXX ;24,77;  ; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;30/10/23;30;10;2023;11:45:00 a. m.;AM;1.993.231,00; XXXX ;16,19;  ; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;30/10/23;30;10;2023;11:44:00 a. m.;AM;613.331,00; XXXX ;0,47;0,55; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;30/10/23;30;10;2023;11:21:00 a. m.;AM;3.712.400,00; XXXX ;20,53;; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Operacion Correcta;30/10/23;30;10;2023;11:19:00 a. m.;AM;1.989.520,00; XXXX ;47,9;; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Operacion Correcta;30/10/23;30;10;2023;11:09:00 a. m.;AM;13.103.560,00; XXXX ;82,2;; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Linea fuera de Operación;31/10/23;31;10;2023;1:35:00 p. m.;PM;579.299,80;579.299,89; -   ;  ; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Operacion Correcta;31/10/23;31;10;2023;1:30:00 p. m.;PM;13.239.714,00;13.564.569,00;16,17;13,28; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Punto Sin Macromedidor;31/10/23;31;10;2023;1:31:00 p. m.;PM;;;;  ; MA 
;Iris Hernández;Operacion Correcta;30/10/23;30;10;2023;8:34:00 a. m.;AM;792.979,00;843.207,00;12,54;18,66; M1  
PEND;Derivación ASADA San Pedro de Barva;Operacion Correcta;30/10/23;30;10;2023;;AM;;;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;30/10/23;30;10;2023;8:40:00 a. m.;AM;3.745.455,90;3.799.722,60;16,85;29,82; MA 
BM08;Llegada de las 29 al Tanque Steinvorth;Operacion Correcta;30/10/23;30;10;2023;8:32:00 a. m.;AM;2.399.405,00;2.436.780,00;9,01;16,81; MA 
BM21;"Conducción Flores al Tirol (8"") Saliendo";Operacion Correcta;30/10/23;30;10;2023;8:07:00 a. m.;AM;7.077.067,60;7.194.046,90;64,13;84,37; MA 
;29 Catarata;Operacion Correcta;30/10/23;30;10;2023;9:46:00 a. m.;AM;565.457,00;603.418,00;9,7;16,96;
BM16;Arrieta;Operacion Correcta;30/10/23;30;10;2023;9:02:00 a. m.;AM;4.758.412,90;4.832.871,00;24,56;29,59; MA 
;La Anexa;Operacion Correcta;30/10/23;30;10;2023;9:08:00 a. m.;AM;332.327,00;346.274,00;6,16;6,17; M1 
BM03;Carlos Steinvorth;Operacion Correcta;30/10/23;30;10;2023;9:12:00 a. m.;AM;4.163.633,30;4.203.163,50;20,73;21,67; MA 
;29 A;Operacion Correcta;30/10/23;30;10;2023;10:26:00 a. m.;AM;123.152,00;123.152,00;16,37;15,32; M1 
BM14;Sacramento;Operacion Correcta;30/10/23;30;10;2023;11:12:00 a. m.;AM;4.057.376,00;4.122.915,00;21,5;30,64; MA 
BM19;"Marin Cañas Electromagnetico 2""";Operacion Correcta;30/10/23;30;10;2023;4:48:00 p. m.;PM;231.451,00;233.225,00;0,84;0,89; MA 
BM13;"Llegada al Tanque Marin Cañas  ( 6"")";Operacion Correcta;30/10/23;30;10;2023;11:41:00 a. m.;AM;13.208.203,00;13.463.718,00;64,05;128,21; MA 
BM20;"Chorreras a San Isidro  II  (6"")  J";Operacion Correcta;30/10/23;30;10;2023;8:39:00 a. m.;AM;6.827.644,00;6.880.024,00;23,55;19,37; MA 
BM18;"Chorreras a San Isidro I  (6"")    J";Operacion Correcta;30/10/23;30;10;2023;8:43:00 a. m.;AM;8.112.361,00;8.142.840,00;12,81;12,33; MA 
BM15;"Marin Cañas Chorreras  ( 8"")";Operacion Correcta;30/10/23;30;10;2023;8:50:00 a. m.;AM;10.818.641,00;11.073.884,00;79,7;141,7; MA 
BM10;"El Higueron 8""  (6"")";Operacion Correcta;30/10/23;30;10;2023;8:53:00 a. m.;AM;8.016.253,00;8.108.860,00;31,9;43,98; MA 
BM11;"LA Gemela #1 (6"")";Operacion Correcta;30/10/23;30;10;2023;8:56:00 a. m.;AM;4.143.758,00;4.159.488,00;6,55;6,75; MA 
BM12;"LA Gemela #2  (6"")";Operacion Correcta;30/10/23;30;10;2023;8:58:00 a. m.;AM;7.442.326,00;7.557.051,00;32,32;63,5; MA 
BM06;Chorreras Naciente 350 mm  (Intrusivo);Punto Sin Macromedidor;30/10/23;30;10;2023;12:20:00 p. m.;PM;;;15,09;84,33; M2 
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Operacion Correcta;30/10/23;30;10;2023;9:13:00 a. m.;AM;703.978,00;768.351,00;28,57;26,72; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Operacion Correcta;30/10/23;30;10;2023;9:29:00 a. m.;AM;3.584.187,00;3.726.435,00;51;68,5; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;30/10/23;30;10;2023;9:43:00 a. m.;AM;2.296.546,00;2.356.943,00;26,92;24,84; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;30/10/23;30;10;2023;9:44:00 a. m.;AM;2.032.616,00;2.087.046,00;11,54;23,87; MA 
SR54;Mata Plátano;Operacion Correcta;30/10/23;30;10;2023;8:13:00 a. m.;AM;300.321,62;339.851,62;5,58;9,07; MA 
BM25;"Sacramento 3""";Operacion Correcta;30/10/23;30;10;2023;10:52:00 a. m.;AM;262.954,00;275.554,00;5,29;5,29;
SPM01;"Pozo Miraflores        ( 8"" )";Operacion Correcta;30/11/23;30;11;2023;4:27:00 p. m.;PM;3.681.971,00;3.722.976,00;54;  ; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;30/11/23;30;11;2023;1:30:00 p. m.;PM;6.937.581,00;7.073.370,00;51,1;51,6; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Operacion Correcta;30/11/23;30;11;2023;1:35:00 p. m.;PM;18.433,00;18.434,00;  ;  ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;30/11/23;30;11;2023;1:45:00 p. m.;PM;18.947.989,00;19.121.847,00;63,21;66,09; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;30/11/23;30;11;2023;3:07:00 p. m.;PM;6.079.287,00;6.246.048,00;73,6;70,6; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Operacion Correcta;30/11/23;30;11;2023;2:07:00 p. m.;PM;1.091.492,60;1.110.479,60;  ;  ; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;30/11/23;30;11;2023;4:13:00 p. m.;PM;5.057.135,00;5.140.276,00;32,8;32,2; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;30/11/23;30;11;2023;4:29:00 p. m.;PM;156.777,00;156.777,00;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;30/11/23;30;11;2023;4:05:00 p. m.;PM;135.781,00;135.783,00;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Operacion Correcta;30/11/23;30;11;2023;;AM;991.489,00; FOP ;47,99;  ; MA 
HM22;Medidor para venta de agua Malinches;Operacion Correcta;30/11/23;30;11;2023;2:53:00 p. m.;PM;1.060,39;1.060,39;  ;  ; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Operacion Correcta;30/11/23;30;11;2023;3:13:00 p. m.;PM;3.626.719,34;3.846.832,37;84,5;84,22; M2 
HM06;"Pozo San Vicente        ( 10"" )";Operacion Correcta;30/11/23;30;11;2023;2:25:00 p. m.;PM;2.736.705,00;2.965.670,00;102,43;103,06; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;30/11/23;30;11;2023;3:24:00 p. m.;PM;7.398.937,00;7.515.586,00;44,4;44,8; MA 
HM19;"Pozo Boruca (8"")";Macromedidor en mal estado;30/11/23;30;11;2023;3:31:00 p. m.;PM;;23.134,00;;  ; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Operacion Correcta;30/11/23;30;11;2023;3:36:00 p. m.;PM;1.911.625,00;1.911.746,00;  ;  ; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Macromedidor en mal estado;30/11/23;30;11;2023;4:04:00 p. m.;PM;;;  ;  ; MA 
SRM37;Pozo Los Altos II ;Operacion Correcta;30/11/23;30;11;2023;4:07:00 p. m.;PM;2.427.485,80;2.427.660,30;  ;  ; MA 
SRM32;"Pozo Matasanos      ( 4"" )";Operacion Correcta;30/11/23;30;11;2023;3:49:00 p. m.;PM;651.899,00;651.933,00;  ;  ; MA 
SRM26;Pozo Joya 1;Macromedidor en mal estado;30/11/23;30;11;2023;3:06:00 p. m.;PM;680.882,41;680.894,80;  ;  ; MA 
SRM33;Pozo Joya 2;Operacion Correcta;30/11/23;30;11;2023;3:06:00 p. m.;PM;3.975.314,60;3.975.349,00;  ;  ; MA 
HM13;"Pozo Joya 3 (8"")";Operacion Correcta;30/11/23;30;11;2023;3:22:00 p. m.;PM;3.254.225,00;3.254.289,00;  ;  ; MA 
SRM30;"Pozo Santiago ( 8"" )";Operacion Correcta;30/11/23;30;11;2023;3:37:00 p. m.;PM;2.276.870,00;2.324.283,00;  ;  ; MA 
SRM25;"Pozo Burial       ( 6"" )";Operacion Correcta;30/11/23;30;11;2023;7:39:00 a. m.;AM;2.285.929,00;2.298.125,00;30,52;  ; MA 
SRM12;"Pozo Highland Ranch (3"")";Operacion Correcta;30/11/23;30;11;2023;;AM;20.781,00;20.988,00;  ;  ; MA 
SIM04;Pozo Santa Cruz I        ;Operacion Correcta;30/11/23;30;11;2023;8:30:00 a. m.;AM;1.853.186,60;1.858.091,70;  ;  ; MA 
SIM02;"Pozo Santa Cruz II (8"")";Operacion Correcta;30/11/23;30;11;2023;8:28:00 a. m.;AM;938.895,65;;44,88;  ; MA 
;Pozo Vilaseca;Operacion Correcta;30/11/23;30;11;2023;8:05:00 a. m.;AM;366.082,88;;  ;  ; MA 
;Rebombeo Vilaseca  Rebombeo Chizos;Punto Sin Macromedidor;30/11/23;30;11;2023;;AM;;;;;
SIM12;"Mata Maiz Llegando al Tanque 4""";Operacion Correcta;30/11/23;30;11;2023;9:17:00 a. m.;AM;986.092,00;1.015.398,00;10,64;11,68; MA 
SIM13;"Mata Caña llegando al Tanque 4""";Operacion Correcta;30/11/23;30;11;2023;9:16:00 a. m.;AM;1.181.137,00;1.203.274,00;8,55;8,39; MA 
SIM14;"Limpieza Tanque Victoria 8""";Operacion Correcta;30/11/23;30;11;2023;;AM;  ;;  ;  ; MA 
SIM01;"Tanque Succion  tanque Victoria 6""";Operacion Correcta;30/11/23;30;11;2023;9:14:00 a. m.;AM;1.975.603,00;2.024.216,00;  ;29,63; MA 
SIM09;"Rebombeo Chizos t. victoria 6""";Operacion Correcta;30/11/24;30;11;2024;9:13:00 a. m.;AM;10.216.120,00;10.259.585,00;  ;  ; MA 
SIM10;"Rebombeo Victoria  hacia el norte 4""";Operacion Correcta;30/11/23;30;11;2023;9:10:00 a. m.;AM;21.542,50;21.730,38;  ;0,09; MA 
PEND;"Victoria Saliendo 6""";Operacion Correcta;30/11/23;30;11;2023;9:12:00 a. m.;AM;  ;2.671.696,00;  ;40,04; MA 
SIM16;"Rebombeo Sn Josecito 1  T Sta Cecilia (4"")";Operacion Correcta;30/11/23;30;11;2023;9:30:00 a. m.;AM;367.096,00;369.845,00;  ;  ; MA 
SIM05;"Desarenador Sta Cecilia  T Sta Cecilia Oeste (4"")";Operacion Correcta;30/11/23;30;11;2023;9:33:00 a. m.;AM;654.698,00;674.333,00;7,17;8,49; MA 
SIM08;"Desarenador Sta Cecilia  T Sta Cecilia Este (4"")";Operacion Correcta;30/11/23;30;11;2023;9:36:00 a. m.;AM;631.712,00;650.029,00;6,96;8,44; MA 
SIM06;"Fuente Yurro Hondo T Chilillal (4"")";Operacion Correcta;30/11/23;30;11;2023;9:58:00 a. m.;AM; XXXX ; XXXXX ;1,41;1,95; MA 
SIM07;"Fuente Tranqueras T Chilillal (4"")";Operacion Correcta;30/11/23;30;11;2023;9:55:00 a. m.;AM;196.424,00;211.057,00;6,29;6,3; MA 
SRM04;Entrada Predio  Breña Mora (Estación Esquina);Linea fuera de Operación;30/11/23;30;11;2023;10:10:00 a. m.;AM;226.895,00;278.704,00;  ;16; MA 
SRM51;Breña Mora Entrada Planta;Operacion Correcta;30/11/23;30;11;2023;10:18:00 a. m.;AM;1.906.704,70;1.944.655,00;14,4;14,5; MA 
SRM50;Breña Mora Salida Planta Tratamiento;Operacion Correcta;30/11/23;30;11;2023;10:16:00 a. m.;AM;1.676.450,60;1.711.215,30;21,6;21,6; MA 
PEND;Salida Tanque Breña Mora  Tanque San Isidro;Operacion Correcta;30/11/24;30;11;2024;;AM;266.895,00;;  ;; MA 
SRM46;"Rebombeo T Sn Isidro  T Breña Mora (6"")";Operacion Correcta;30/11/23;30;11;2023;;AM;18.824,00;18.869,00;  ;  ; MA 
SRM47;"Rebombeo T Breña Mora hacia el Norte 4""";Operacion Correcta;30/11/23;30;11;2023;;AM;33.378,00;34.064,00;0,55;1,4; MA 
SRM19;Entrada Chorreras I a Tanque San Isidro;Operacion Correcta;30/11/23;30;11;2023;;AM;619.048,00;655.633,00;13,94;15,18; MA 
SRM18;Entrada Chorreras II a Tanque San Isidro;Operacion Correcta;30/11/23;30;11;2023;;AM;1.809.636,00;1.850.613,00;5,66;  ; MA 
SRM52;"Salida Tanque San Isidro Oeste 6""";Operacion Correcta;30/11/23;30;11;2023;;AM;2.155.804,00;2.216.909,00;38,51;31,58; MA 
SRM27;Salida Tanq San Isidro a San Francisco Bunt Planet;Operacion Correcta;30/11/23;30;11;2023;10:35:00 a. m.;AM; XXXX ;1.508.614,00;6,96;13,32; MA 
SRM29;Salida Pricipal Tanque San Isidro Bunt Planet;Operacion Correcta;30/11/23;30;11;2023;10:37:00 a. m.;AM;4.568.981,00;4.622.584,00;;30,45; MA 
SIM17;Cementerio  Bunt Planet;Operacion Correcta;30/11/23;30;11;2023;8:12:00 a. m.;AM; XXXX ;1.131.151,70;6,29;12,8; MA 
SIM18;Mas x Menos Bunt Planet;Operacion Correcta;30/11/23;30;11;2023;8:14:00 a. m.;AM; XXXX ;1.795.017,20;  ;15,85; MA 
SIM19;Cruz Roja Bunt Planet;Punto Sin Macromedidor;30/11/23;30;11;2023;;AM;1.906.704,70;;14,4;; MA 
SIM53;Entrada al Tanque San Francisco (T4);Operacion Correcta;30/11/23;30;11;2023;7:55:00 a. m.;AM; XXXX ;779.903,00;21,6;  ; MA 
SRM01;"Presa Concepción Cieneguita  (Cienega Norte) (4"")";Operacion Correcta;30/11/23;30;11;2023;11:04:00 a. m.;AM; XXXX ;3.225.771,00;  ;27,4; MA 
SRM48;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;30/11/23;30;11;2023;10:55:00 a. m.;AM; XXXX ;2.075.506,00;  ;11,06; MA 
SRM49;Caja a la Entrada de T Cienega Sur Nuevo;Operacion Correcta;30/11/23;30;11;2023;10:54:00 a. m.;AM; XXXX ;681.065,00;0,55;14,34; MA 
SRM11;Tanque ChamacoEntrada del Tirol;Operacion Correcta;30/11/23;30;11;2023;7:32:00 a. m.;AM; XXXX ;3.945.480,00;;37,22; MA 
SRM07;"Cond Tanq. Chaverri T 90 Linea I  (8"")";Operacion Correcta;30/11/23;30;11;2023;1:36:00 p. m.;PM; XXXX ;2.342.319,00;;65,52; MA 
SRM08;"Cond Tanq. Chaverri T90 Linea II  (8"")";Operacion Correcta;30/11/23;30;11;2023;1:00:00 p. m.;PM; XXXX ;13.339.262,00;;91,59; MA 
SRM09;"Chaverri cinlindrico 90 Final ( 8"" )";Linea fuera de Operación;30/11/23;30;11;2023;;AM;579.299,89;579.299,89;  ;  ; MA 
SRM42;"Conducción Noventa a Palmar (4"")";Operacion Correcta;30/11/23;30;11;2023;1:41:00 p. m.;PM;13.564.569,00;13.904.377,00;13,28;14,66; MA 
SRM05;"Vertedero Tanque Noventa (18"") (Intrusivo)";Punto Sin Macromedidor;30/11/23;30;11;2023;;AM;;;  ;; MA 
;Iris Hernández;Operacion Correcta;30/11/23;30;11;2023;9:13:00 a. m.;AM;843.207,00;900.357,00;18,66;21,08; M1  
PEND;Derivación ASADA San Pedro de Barva;Operacion Correcta;30/11/23;30;11;2023;;AM;;;;; M2  
BM09;Botho Steinvorth;Operacion Correcta;30/11/23;30;11;2023;9:13:00 a. m.;AM;3.799.722,60;3.869.885,40;29,82;27,24; MA 
BM08;Llegada de las 29 al Tanque Steinvorth;Operacion Correcta;30/11/23;30;11;2023;9:11:00 a. m.;AM;2.436.780,00;2.482.864,00;16,81;16,24; MA 
BM21;"Conducción Flores al Tirol (8"") Saliendo";Operacion Correcta;30/11/23;30;11;2023;8:46:00 a. m.;AM;7.194.046,90;7.344.543,30;84,37;97,91; MA 
;29 Catarata;Operacion Correcta;30/11/23;30;11;2023;10:08:00 a. m.;AM;603.418,00;649.787,00;16,96;17,57;
BM16;Arrieta;Operacion Correcta;30/11/23;30;11;2023;9:37:00 a. m.;AM;4.832.871,00;4.929.847,20;29,59;35,3; MA 
;La Anexa;Operacion Correcta;30/11/23;30;11;2023;9:39:00 a. m.;AM;346.274,00;361.725,00;6,17;6,32; M1 
BM03;Carlos Steinvorth;Operacion Correcta;30/11/23;30;11;2023;9:44:00 a. m.;AM;4.203.163,50;4.251.773,00;21,67;19; MA 
;29 A;Operacion Correcta;30/11/23;30;11;2023;10:50:00 a. m.;AM;123.152,00;123.153,00;15,32;16,59; M1 
BM14;Sacramento;Operacion Correcta;30/11/23;30;11;2023;11:10:00 a. m.;AM;4.122.915,00;4.205.565,00;30,64;31,4; MA 
BM19;"Marin Cañas Electromagnetico 2""";Operacion Correcta;30/11/23;30;11;2023;12:33:00 p. m.;PM;233.225,00;235.392,00;0,89;0,79; MA 
BM13;"Llegada al Tanque Marin Cañas  ( 6"")";Operacion Correcta;30/11/23;30;11;2023;12:29:00 p. m.;PM;13.463.718,00;13.805.947,00;128,21;131,08; MA 
BM20;"Chorreras a San Isidro  II  (6"")  J";Operacion Correcta;30/11/23;30;11;2023;12:41:00 p. m.;PM;6.880.024,00;6.940.932,00;19,37;24,94; MA 
BM18;"Chorreras a San Isidro I  (6"")    J";Operacion Correcta;30/11/23;30;11;2023;12:43:00 p. m.;PM;8.142.840,00;8.174.397,00;12,33;10,35; MA 
BM15;"Marin Cañas Chorreras  ( 8"")";Operacion Correcta;;0;11;2023;12:48:00 p. m.;PM;11.073.884,00;11.375.302,00;141,7;128,6; MA 
BM10;"El Higueron 8""  (6"")";Operacion Correcta;30/11/23;30;11;2023;12:49:00 p. m.;PM;8.108.860,00;8.241.273,00;43,98;47,39; MA 
BM11;"LA Gemela #1 (6"")";Operacion Correcta;30/11/23;30;11;2023;1:08:00 p. m.;PM;4.159.488,00;4.181.352,00;6,75;8,69; MA 
BM12;"LA Gemela #2  (6"")";Operacion Correcta;30/11/23;30;11;2023;1:10:00 p. m.;PM;7.557.051,00;7.720.142,00;63,5;61,48; MA 
BM06;Chorreras Naciente 350 mm  (Intrusivo);Punto Sin Macromedidor;30/11/23;30;11;2023;1:06:00 p. m.;PM;;;84,33;78,48; M2 
SRM20;"Marin Cañas  Brasilia (4"") (en Tanque Brasilia)";Operacion Correcta;30/11/23;30;11;2023;1:20:00 p. m.;PM;768.351,00;839.136,00;26,72;26,95; MA 
SRM21;"Conducción Flores al Tirol (6"") Llegando";Operacion Correcta;30/11/23;30;11;2023;11:36:00 a. m.;AM;3.726.435,00;3.881.869,00;68,5;66,2; M1 
SRM24;"Purificador Chalet Ingreso  Sn Rafael (6"")";Operacion Correcta;30/11/23;30;11;2023;11:43:00 a. m.;AM;2.356.943,00;2.427.872,00;24,84;24,75; MA 
SRM23;"Purificador Chalet Salida  Sn Rafael (6"")";Operacion Correcta;30/11/23;30;11;2023;11:45:00 a. m.;AM;2.087.046,00;2.151.113,00;23,87;23,65; MA 
SR54;Mata Plátano;Operacion Correcta;30/11/23;30;11;2023;;AM;339.851,62;;9,07;; MA 
BM25;"Sacramento 3""";Operacion Correcta;30/11/23;30;11;2023;11:43:00 a. m.;AM;275.554,00;288.938,00;5,29;5,82;
SPM01;"Pozo Miraflores        ( 8"" )";Operacion Correcta;2/1/24;2;1;2024;11:39:00 a. m.;AM;3.722.976,00;3.797.860,00;  ;  ; MA 
HM26;"Pozo La Esperanza I A ( 6"" )";Operacion Correcta;2/1/24;2;1;2024;11:37:00 a. m.;AM;7.073.370,00;7.217.084,00;51,6;52,7; MA 
HM15;"Pozo La Esperanza II  ( 6"" )";Operacion Correcta;2/1/24;2;1;2024;11:55:00 a. m.;AM;18.434,00;18.434,00;  ;  ; MA 
HM07;Pozo Real Santamaría;Operacion Correcta;2/1/24;2;1;2024;12:07:00 p. m.;PM;19.121.847,00;19.308.073,00;66,09;70,15; MA 
HM17;"Pozo Trebol (8"")";Operacion Correcta;2/1/24;2;1;2024;12:47:00 p. m.;PM;6.246.048,00;6.455.112,00;70,6;73,5; MA 
HM10;"Pozo Monte Alegre ( 6"" )";Operacion Correcta;2/1/24;2;1;2024;12:16:00 p. m.;PM;1.110.479,60;1.120.141,60;  ;25,55; MA 
HM12;"Pozo Granada ( 10"" )";Operacion Correcta;2/1/24;2;1;2024;12:43:00 p. m.;PM;5.140.276,00;5.230.253,00;32,2;31,1; MA 
HM21;"Pozo Aurora II  ( 4"" )";Pozo Apagado;2/1/24;2;1;2024;12:22:00 p. m.;PM;156.777,00;156.924,00;  ;  ; MA 
HM20;"Pozo Aurora III  ( 4"" )";Pozo Apagado;2/1/24;2;1;2024;12:15:00 p. m.;PM;135.783,00;135.783,00;  ;  ; MA 
HM11;"Pozo Malinches   I ( 6"" )";Operacion Correcta;2/1/24;2;1;2024;12:08:00 p. m.;PM;  ;193.517,17;47,99;47,69; MA 
HM22;Medidor para venta de agua Malinches;Operacion Correcta;2/1/24;2;1;2024;12:07:00 p. m.;PM;1.060,39;1.060,39;  ;  ; MA 
HM14;"Pozo Malinches  II  ( 6"" )";Operacion Correcta;2/1/24;2;1;2024;12:02:00 p. m.;PM;3.846.832,37;4.034.934,19;84,22;  ; M2 
HM06;"Pozo San Vicente        ( 10"" )";Operacion Correcta;2/1/24;2;1;2024;12:40:00 p. m.;PM;2.965.670,00;;103,06;; MA 
HM18;"Pozo Claretiano         ( 10"" )";Operacion Correcta;2/1/24;2;1;2024;11:53:00 a. m.;AM;7.515.586,00;7.641.606,00;44,8;46,7; MA 
HM19;"Pozo Boruca (8"")";Macromedidor en mal estado;2/1/24;2;1;2024;11:38:00 a. m.;AM;23.134,00;23.134,00;  ;  ; MA 
BM17;"Pozo Malinches Real  ( 8"" )";Operacion Correcta;2/1/24;2;1;2024;11:30:00 a. m.;AM;1.911.746,00;1.913.755,00;  ;  ; MA 
SRM28;"Pozo Los Altos I  ( 4"" )";Macromedidor en mal estado;2/1/24;2;1;2024;11:08:00 a. m.;AM;;192.703,73;  ;13,26; MA 
SRM37;Pozo Los Altos II ;Operacion Correcta;2/1/24;2;1;2024;11:13:00 a. m.;AM;2.427.660,30;2.441.928,70;  ;29,88; MA 
SRM32;"Pozo Matasanos      ( 4"" )";Operacion Correcta;2/1/24;2;1;2024;11:23:00 a. m.;AM;651.933,00;655.251,00;  ;8,75; MA 
SRM26;Pozo Joya 1;Macromedidor en mal estado;2/1/24;2;1;2024;10:55:00 a. m.;AM;680.894,80;687.569,79;  ;  ; MA 
SRM33;Pozo Joya 2;Operacion Correcta;2/1/24;2;1;2024;10:56:00 a. m.;AM;3.975.349,00;3.994.542,80;  ;27,3; MA 
HM13;"Pozo Joya 3 (8"")";Operacion Correcta;2/1/24;2;1;2024;12:55:00 p. m.;PM;3.254.289,00;3.295.177,00;  ;34,7; MA 
SRM30;"Pozo Santiago ( 8"" )";Operacion Correcta;2/1/24;2;1;2024;10:49:00 a. m.;AM;2.324.283,00;2.398.075,00;  ;31,9; MA 
SRM25;"Pozo Burial       ( 6"" )";Operacion Correcta;2/1/24;2;1;2024;10:40:00 a. m.;AM;2.298.125,00;2.317.360,00;  ;  ; MA 
SRM12;"Pozo Highland Ranch (3"")";Operacion Correcta;2/1/24;2;1;2024;9:58:00 a. m.;AM;20.988,00;22.522,00;  ;  ; MA 
SIM04;Pozo Santa Cruz I        ;Operacion Correcta;2/1/24;2;1;2024;8:20:00 a. m.;AM;1.858.091,70;1.864.437,30;  ;  ; MA 
SIM02;"Pozo Santa Cruz II (8"")";Operacion Correcta;2/1/24;2;1;2024;8:25:00 a. m.;AM;938.895,65;1.048.900,12;  ;44,88; MA 
;Pozo Vilaseca;Operacion Correcta;2/1/24;2;1;2024;7:38:00 a. m.;AM;366.082,88;385.101,96;  ;  ; MA 
;Rebombeo Vilaseca  Rebombeo Chizos;Punto Sin Macromedidor;2/1/24;2;1;2024;;AM;;;;;
SIM12;"Mata Maiz Llegando al Tanque 4""";Operacion Correcta;2/1/24;2;1;2024;8:50:00 a. m.;AM;1.015.398,00;1.048.414,00;11,68;11,63; MA 
SIM13;"Mata Caña llegando al Tanque 4""";Operacion Correcta;2/1/24;2;1;2024;8:52:00 a. m.;AM;1.203.274,00;1.226.924,00;8,39;8,63; MA 
SIM14;"Limpieza Tanque Victoria 8""";Operacion Correcta;2/1/24;2;1;2024;;AM;;;  ;; MA 
SIM01;"Tanque Succion  tanque Victoria 6""";Operacion Correcta;2/1/24;2;1;2024;8:45:00 a. m.;AM;2.024.216,00;2.076.894,00;29,63;29,82; MA 
SIM09;"Rebombeo Chizos t. victoria 6""";Operacion Correcta;2/1/24;2;1;2024;8:41:00 a. m.;AM;10.259.585,00;10.308.383,00;  ;  ; MA 
SIM10;"Rebombeo Victoria  hacia el norte 4""";Operacion Correcta;2/1/24;2;1;2024;8:39:00 a. m.;AM;21.730,38;21.958,63;0,09;  ; MA 
